ID,plate,treatment,line,symbiosis,well,temp,day,day_cat,tent_count
CC7-Sym-7_C2.1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),10,day_010,1
CC7-Sym-7_C2.1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),11,day_011,1
CC7-Sym-7_C2.1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),12,day_012,2
CC7-Sym-7_C2.1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),13,day_013,10
CC7-Sym-7_C2.1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),14,day_014,10
CC7-Sym-7_C2.1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),17,day_017,10
CC7-Sym-7_C2.1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),20,day_020,10
CC7-Sym-7_C2.1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),21,day_021,10
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),0,day_00,0
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),4,day_04,0
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),5,day_05,0
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),6,day_06,1
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),7,day_07,2
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),8,day_08,7
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),9,day_09,7
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),10,day_010,8
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),11,day_011,8
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),12,day_012,8
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),13,day_013,10
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),14,day_014,10
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),17,day_017,10
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),20,day_020,10
CC7-Sym-7_B3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B3,25C (ambient),21,day_021,10
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),0,day_00,0
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),4,day_04,0
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),5,day_05,0
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),6,day_06,5
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),7,day_07,6
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),8,day_08,8
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),9,day_09,8
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),10,day_010,8
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),11,day_011,8
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),12,day_012,8
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),13,day_013,10
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),14,day_014,10
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),17,day_017,10
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),20,day_020,10
CC7-Sym-7_B4,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,B4,25C (ambient),21,day_021,12
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),0,day_00,0
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),4,day_04,0
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),5,day_05,0
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),6,day_06,1
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),7,day_07,3
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),8,day_08,f
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),9,day_09,f
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),10,day_010,f
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),11,day_011,f
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),12,day_012,f
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),13,day_013,f
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),14,day_014,f
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),17,day_017,f
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),20,day_020,f
CC7-Sym-7_A1,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A1,25C (ambient),21,day_021,f
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),0,day_00,0
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),4,day_04,0
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),5,day_05,0
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),6,day_06,4
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),7,day_07,5
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),8,day_08,f
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),9,day_09,f
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),10,day_010,f
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),11,day_011,f
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),12,day_012,f
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),13,day_013,f
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),14,day_014,f
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),17,day_017,f
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),20,day_020,f
CC7-Sym-7_A3,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A3,25C (ambient),21,day_021,f
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),0,day_00,0
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),4,day_04,0
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),5,day_05,1
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),6,day_06,2
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),7,day_07,7
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),8,day_08,f
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),9,day_09,f
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),10,day_010,f
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),11,day_011,f
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),12,day_012,f
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),13,day_013,f
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),14,day_014,f
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),17,day_017,f
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),20,day_020,f
CC7-Sym-7_A2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,A2,25C (ambient),21,day_021,f
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),0,day_00,0
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),4,day_04,x
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),5,day_05,x
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),6,day_06,x
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),7,day_07,x
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),8,day_08,x
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),9,day_09,x
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),10,day_010,x
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),11,day_011,x
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),12,day_012,x
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),13,day_013,x
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),14,day_014,x
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),17,day_017,x
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),20,day_020,x
CC7-Sym-7_C2.2,CC7-Sym-7,CC7-SYM-25C,CC7,Sym,C2,25C (ambient),21,day_021,x
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),0,day_00,0
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),4,day_04,0
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),5,day_05,1
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),6,day_06,5
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),7,day_07,5
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),8,day_08,5
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),9,day_09,5
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),10,day_010,6
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),11,day_011,6
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),12,day_012,6
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),13,day_013,6
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),14,day_014,6
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),17,day_017,6
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),20,day_020,6
H2-APO-1_B4,H2-APO-1,H2-APO-25C,H2,Apo,B4,25C (ambient),21,day_021,6
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),0,day_00,0
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),4,day_04,0
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),5,day_05,0
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),6,day_06,0
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),7,day_07,0
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),8,day_08,0
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),9,day_09,6
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),10,day_010,6
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),11,day_011,6
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),12,day_012,7
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),13,day_013,7
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),14,day_014,7
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),17,day_017,7
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),20,day_020,7
H2-APO-1_A2,H2-APO-1,H2-APO-25C,H2,Apo,A2,25C (ambient),21,day_021,7
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),0,day_00,0
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),4,day_04,0
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),5,day_05,3
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),6,day_06,4
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),7,day_07,7
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),8,day_08,7
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),9,day_09,7
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),10,day_010,7
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),11,day_011,7
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),12,day_012,7
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),13,day_013,7
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),14,day_014,7
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),17,day_017,7
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),20,day_020,7
H2-APO-1_B1.2,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),21,day_021,7
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),0,day_00,0
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),4,day_04,0
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),5,day_05,2
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),6,day_06,1
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),7,day_07,4
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),8,day_08,7
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),9,day_09,7
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),10,day_010,8
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),11,day_011,8
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),12,day_012,8
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),13,day_013,8
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),14,day_014,8
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),17,day_017,8
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),20,day_020,8
H2-APO-1_C4.2,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),21,day_021,8
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),0,day_00,0
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),4,day_04,0
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),5,day_05,2
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),6,day_06,7
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),7,day_07,7
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),8,day_08,7
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),9,day_09,7
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),10,day_010,7
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),11,day_011,7
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),12,day_012,8
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),13,day_013,8
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),14,day_014,8
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),17,day_017,8
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),20,day_020,8
H2-APO-1_B2,H2-APO-1,H2-APO-25C,H2,Apo,B2,25C (ambient),21,day_021,8
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),0,day_00,0
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),4,day_04,0
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),5,day_05,2
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),6,day_06,7
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),7,day_07,7
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),8,day_08,7
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),9,day_09,7
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),10,day_010,8
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),11,day_011,8
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),12,day_012,8
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),13,day_013,8
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),14,day_014,8
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),17,day_017,8
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),20,day_020,8
H2-APO-1_C2,H2-APO-1,H2-APO-25C,H2,Apo,C2,25C (ambient),21,day_021,8
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),0,day_00,0
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),4,day_04,0
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),5,day_05,0
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),6,day_06,7
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),7,day_07,8
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),8,day_08,8
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),9,day_09,8
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),10,day_010,8
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),11,day_011,8
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),12,day_012,8
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),13,day_013,8
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),14,day_014,8
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),17,day_017,8
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),20,day_020,8
H2-APO-1_A3,H2-APO-1,H2-APO-25C,H2,Apo,A3,25C (ambient),21,day_021,8
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),0,day_00,0
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),4,day_04,0
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),5,day_05,0
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),6,day_06,2
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),7,day_07,8
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),8,day_08,8
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),9,day_09,8
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),10,day_010,8
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),11,day_011,8
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),12,day_012,8
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),13,day_013,8
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),14,day_014,8
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),17,day_017,8
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),20,day_020,8
H2-APO-1_A4,H2-APO-1,H2-APO-25C,H2,Apo,A4,25C (ambient),21,day_021,8
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),0,day_00,0
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),4,day_04,0
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),5,day_05,3
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),6,day_06,7
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),7,day_07,8
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),8,day_08,8
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),9,day_09,8
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),10,day_010,8
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),11,day_011,8
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),12,day_012,8
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),13,day_013,8
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),14,day_014,8
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),17,day_017,8
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),20,day_020,8
H2-APO-1_B1.1,H2-APO-1,H2-APO-25C,H2,Apo,B1,25C (ambient),21,day_021,8
H2-APO-1_C4.1,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),0,day_00,0
H2-APO-1_C4.1,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),4,day_04,1
H2-APO-1_C4.1,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),5,day_05,4
H2-APO-1_C4.1,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),6,day_06,8
H2-APO-1_C4.1,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),7,day_07,8
H2-APO-1_C4.1,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),8,day_08,8
H2-APO-1_C4.1,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),9,day_09,8
H2-APO-1_C4.1,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),10,day_010,8
H2-APO-1_C4.1,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),11,day_011,8
H2-APO-1_C4.1,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),12,day_012,8
H2-APO-1_C4.1,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),13,day_013,8
H2-APO-1_C4.1,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),14,day_014,8
H2-APO-1_C4.1,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),17,day_017,8
H2-APO-1_C4.1,H2-APO-1,H2-APO-25C,H2,Apo,C4,25C (ambient),20,day_020,8
