ID,plate,treatment,line,symbiosis,well,temp,day,tent_count,day_cat
H2-SYM-5_C4_X2,H2-Sym-5,H2-SYM-25C,H2,Sym,C4,25C (ambient),8,5,8_day
H2-SYM-5_C4_X2,H2-Sym-5,H2-SYM-25C,H2,Sym,C4,25C (ambient),9,5,9_day
H2-SYM-5_C4_X2,H2-Sym-5,H2-SYM-25C,H2,Sym,C4,25C (ambient),10,8,10_day
H2-SYM-5_C4_X2,H2-Sym-5,H2-SYM-25C,H2,Sym,C4,25C (ambient),11,8,11_day
H2-SYM-5_C4_X2,H2-Sym-5,H2-SYM-25C,H2,Sym,C4,25C (ambient),12,8,12_day
H2-SYM-5_C4_X2,H2-Sym-5,H2-SYM-25C,H2,Sym,C4,25C (ambient),13,8,13_day
H2-SYM-5_C4_X2,H2-Sym-5,H2-SYM-25C,H2,Sym,C4,25C (ambient),14,8,14_day
H2-SYM-5_C4_X2,H2-Sym-5,H2-SYM-25C,H2,Sym,C4,25C (ambient),17,8,17_day
H2-SYM-5_C4_X2,H2-Sym-5,H2-SYM-25C,H2,Sym,C4,25C (ambient),20,8,20_day
H2-SYM-5_C4_X2,H2-Sym-5,H2-SYM-25C,H2,Sym,C4,25C (ambient),21,8,21_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),0,0,0_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),1,0,1_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),2,0,2_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),3,0,3_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),4,0,4_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),5,0,5_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),6,5,6_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),7,7,7_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),8,f,8_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),9,f,9_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),10,f,10_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),11,f,11_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),12,f,12_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),13,f,13_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),14,f,14_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),17,f,17_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),20,f,20_day
H2-Sym-6_A1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A1,32C (heat stress),21,f,21_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),0,0,0_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),1,0,1_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),2,0,2_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),3,0,3_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),4,0,4_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),5,0,5_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),6,0,6_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),7,1,7_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),8,f,8_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),9,f,9_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),10,f,10_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),11,f,11_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),12,f,12_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),13,f,13_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),14,f,14_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),17,f,17_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),20,f,20_day
H2-Sym-6_A2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A2,32C (heat stress),21,f,21_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),0,0,0_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),1,0,1_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),2,0,2_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),3,0,3_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),4,0,4_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),5,2,5_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),6,5,6_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),7,8,7_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),8,f,8_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),9,f,9_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),10,f,10_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),11,f,11_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),12,f,12_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),13,f,13_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),14,f,14_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),17,f,17_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),20,f,20_day
H2-Sym-6_A3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A3,32C (heat stress),21,f,21_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),0,0,0_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),1,0,1_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),2,0,2_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),3,0,3_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),4,0,4_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),5,3,5_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),6,0,6_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),7,8,7_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),8,8,8_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),9,8,9_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),10,8,10_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),11,8,11_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),12,8,12_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),13,8,13_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),14,8,14_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),17,f,17_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),20,f,20_day
H2-Sym-6_A4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,A4,32C (heat stress),21,f,21_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),0,0,0_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),1,0,1_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),2,0,2_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),3,0,3_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),4,0,4_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),5,0,5_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),6,5,6_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),7,8,7_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),8,8,8_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),9,8,9_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),10,8,10_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),11,8,11_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),12,8,12_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),13,8,13_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),14,8,14_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),17,f,17_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),20,f,20_day
H2-Sym-6_B1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B1,32C (heat stress),21,f,21_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),0,0,0_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),1,0,1_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),2,0,2_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),3,0,3_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),4,0,4_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),5,3,5_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),6,6,6_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),7,8,7_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),8,8,8_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),9,10,9_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),10,10,10_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),11,10,11_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),12,10,12_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),13,10,13_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),14,10,14_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),17,f,17_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),20,f,20_day
H2-Sym-6_B2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B2,32C (heat stress),21,f,21_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),0,0,0_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),1,0,1_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),2,0,2_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),3,0,3_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),4,0,4_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),5,2,5_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),6,5,6_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),7,10,7_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),8,12,8_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),9,12,9_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),10,12,10_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),11,12,11_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),12,12,12_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),13,12,13_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),14,12,14_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),17,12,17_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),20,12,20_day
H2-Sym-6_B3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B3,32C (heat stress),21,12,21_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),0,0,0_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),1,0,1_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),2,0,2_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),3,0,3_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),4,0,4_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),5,4,5_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),6,6,6_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),7,8,7_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),8,8,8_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),9,8,9_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),10,8,10_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),11,8,11_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),12,10,12_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),13,10,13_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),14,10,14_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),17,10,17_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),20,10,20_day
H2-Sym-6_B4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,B4,32C (heat stress),21,10,21_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),0,0,0_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),1,0,1_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),2,0,2_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),3,0,3_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),4,0,4_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),5,0,5_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),6,5,6_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),7,7,7_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),8,8,8_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),9,8,9_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),10,8,10_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),11,8,11_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),12,8,12_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),13,8,13_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),14,8,14_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),17,8,17_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),20,8,20_day
H2-Sym-6_C1_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C1,32C (heat stress),21,8,21_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),0,0,0_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),1,0,1_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),2,0,2_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),3,0,3_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),4,0,4_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),5,0,5_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),6,0,6_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),7,8,7_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),8,8,8_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),9,8,9_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),10,8,10_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),11,8,11_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),12,8,12_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),13,8,13_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),14,8,14_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),17,8,17_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),20,8,20_day
H2-Sym-6_C2_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C2,32C (heat stress),21,8,21_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),0,0,0_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),1,0,1_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),2,0,2_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),3,0,3_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),4,x,4_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),5,x,5_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),6,x,6_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),7,x,7_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),8,x,8_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),9,x,9_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),10,x,10_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),11,x,11_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),12,x,12_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),13,x,13_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),14,x,14_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),17,x,17_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),20,x,20_day
H2-Sym-6_C3_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C3,32C (heat stress),21,x,21_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),0,0,0_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),1,0,1_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),2,0,2_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),3,0,3_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),4,0,4_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),5,1,5_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),6,3,6_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),7,6,7_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),8,6,8_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),9,7,9_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),10,7,10_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),11,7,11_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),12,8,12_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),13,8,13_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),14,8,14_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),17,8,17_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),20,8,20_day
H2-Sym-6_C4_X2,H2-Sym-6,H2-SYM-32C,H2,Sym,C4,32C (heat stress),21,8,21_day
H2-SYM-7_A1_X2,H2-Sym-7,H2-SYM-25C,H2,Sym,A1,25C (ambient),0,0,0_day
H2-SYM-7_A1_X2,H2-Sym-7,H2-SYM-25C,H2,Sym,A1,25C (ambient),1,0,1_day
H2-SYM-7_A1_X2,H2-Sym-7,H2-SYM-25C,H2,Sym,A1,25C (ambient),2,0,2_day
H2-SYM-7_A1_X2,H2-Sym-7,H2-SYM-25C,H2,Sym,A1,25C (ambient),3,0,3_day
H2-SYM-7_A1_X2,H2-Sym-7,H2-SYM-25C,H2,Sym,A1,25C (ambient),4,x,4_day
H2-SYM-7_A1_X2,H2-Sym-7,H2-SYM-25C,H2,Sym,A1,25C (ambient),5,x,5_day
H2-SYM-7_A1_X2,H2-Sym-7,H2-SYM-25C,H2,Sym,A1,25C (ambient),6,x,6_day
